model_id,model,vendor,tier,measure,baseline_event,baseline_date,baseline_lifecycle,first_event,first_date,first_surface,first_exposure,first_lifecycle,lag_days_min,lag_days_max,certainty
grok-3,Grok 3,xAI,studio,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3,Grok 3,xAI,github_copilot,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,unknown_open_research
grok-3,Grok 3,xAI,github_copilot,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,unknown_open_research
grok-3,Grok 3,xAI,foundry,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,foundry-grok3-2025-05-19,2025-05-19,azure-ai-foundry,catalogue,ga,89,89,exact
grok-3,Grok 3,xAI,foundry,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,microsoft,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,foundry-grok3-mini-2025-05-19,2025-05-19,azure-ai-foundry,catalogue,ga,89,89,exact
grok-3-mini,Grok 3 Mini,xAI,microsoft,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,copilot,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,copilot,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,m365,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,m365,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,studio,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,studio,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,github_copilot,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,github_copilot,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-3-mini,Grok 3 Mini,xAI,foundry,any_exposure,xai-grok3-2025-02-19,2025-02-19,public_preview,foundry-grok3-mini-2025-05-19,2025-05-19,azure-ai-foundry,catalogue,ga,89,89,exact
grok-3-mini,Grok 3 Mini,xAI,foundry,selectable_or_default,xai-grok3-2025-02-19,2025-02-19,public_preview,,,,,,,,not_recorded
grok-4,Grok 4,xAI,microsoft,any_exposure,xai-grok4-2025-07-09,2025-07-09,ga,xai-grok4-foundry-2025-09-29,2025-09-29,azure-ai-foundry,catalogue,ga,82,82,exact
grok-4,Grok 4,xAI,microsoft,selectable_or_default,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,unknown_open_research
grok-4,Grok 4,xAI,copilot,any_exposure,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,unknown_open_research
grok-4,Grok 4,xAI,copilot,selectable_or_default,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,unknown_open_research
grok-4,Grok 4,xAI,m365,any_exposure,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,not_recorded
grok-4,Grok 4,xAI,m365,selectable_or_default,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,not_recorded
grok-4,Grok 4,xAI,studio,any_exposure,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,not_recorded
grok-4,Grok 4,xAI,studio,selectable_or_default,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,not_recorded
grok-4,Grok 4,xAI,github_copilot,any_exposure,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,unknown_open_research
grok-4,Grok 4,xAI,github_copilot,selectable_or_default,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,unknown_open_research
grok-4,Grok 4,xAI,foundry,any_exposure,xai-grok4-2025-07-09,2025-07-09,ga,xai-grok4-foundry-2025-09-29,2025-09-29,azure-ai-foundry,catalogue,ga,82,82,exact
grok-4,Grok 4,xAI,foundry,selectable_or_default,xai-grok4-2025-07-09,2025-07-09,ga,,,,,,,,not_recorded
grok-4-5,Grok 4.5,xAI,microsoft,any_exposure,xai-grok4-5-2026-07-09,2026-07-09,ga,github-grok4-5-2026-07-28,2026-07-28,github-copilot,selectable,ga,12,19,range
grok-4-5,Grok 4.5,xAI,microsoft,selectable_or_default,xai-grok4-5-2026-07-09,2026-07-09,ga,github-grok4-5-2026-07-28,2026-07-28,github-copilot,selectable,ga,12,19,range
grok-4-5,Grok 4.5,xAI,copilot,any_exposure,xai-grok4-5-2026-07-09,2026-07-09,ga,github-grok4-5-2026-07-28,2026-07-28,github-copilot,selectable,ga,12,19,range
grok-4-5,Grok 4.5,xAI,copilot,selectable_or_default,xai-grok4-5-2026-07-09,2026-07-09,ga,github-grok4-5-2026-07-28,2026-07-28,github-copilot,selectable,ga,12,19,range
grok-4-5,Grok 4.5,xAI,m365,any_exposure,xai-grok4-5-2026-07-09,2026-07-09,ga,,,,,,,,not_recorded
grok-4-5,Grok 4.5,xAI,m365,selectable_or_default,xai-grok4-5-2026-07-09,2026-07-09,ga,,,,,,,,not_recorded
grok-4-5,Grok 4.5,xAI,studio,any_exposure,xai-grok4-5-2026-07-09,2026-07-09,ga,,,,,,,,not_recorded
grok-4-5,Grok 4.5,xAI,studio,selectable_or_default,xai-grok4-5-2026-07-09,2026-07-09,ga,,,,,,,,not_recorded
grok-4-5,Grok 4.5,xAI,github_copilot,any_exposure,xai-grok4-5-2026-07-09,2026-07-09,ga,github-grok4-5-2026-07-28,2026-07-28,github-copilot,selectable,ga,12,19,range
grok-4-5,Grok 4.5,xAI,github_copilot,selectable_or_default,xai-grok4-5-2026-07-09,2026-07-09,ga,github-grok4-5-2026-07-28,2026-07-28,github-copilot,selectable,ga,12,19,range
grok-4-5,Grok 4.5,xAI,foundry,any_exposure,xai-grok4-5-2026-07-09,2026-07-09,ga,,,,,,,,not_recorded
grok-4-5,Grok 4.5,xAI,foundry,selectable_or_default,xai-grok4-5-2026-07-09,2026-07-09,ga,,,,,,,,not_recorded
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,microsoft,any_exposure,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,github-kimi-k2-7-code-2026-07-01,2026-07-01,github-copilot,selectable,ga,16,19,range
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,microsoft,selectable_or_default,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,github-kimi-k2-7-code-2026-07-01,2026-07-01,github-copilot,selectable,ga,16,19,range
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,copilot,any_exposure,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,github-kimi-k2-7-code-2026-07-01,2026-07-01,github-copilot,selectable,ga,16,19,range
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,copilot,selectable_or_default,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,github-kimi-k2-7-code-2026-07-01,2026-07-01,github-copilot,selectable,ga,16,19,range
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,m365,any_exposure,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,,,,,,,,not_recorded
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,m365,selectable_or_default,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,,,,,,,,not_recorded
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,studio,any_exposure,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,,,,,,,,not_recorded
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,studio,selectable_or_default,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,,,,,,,,not_recorded
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,github_copilot,any_exposure,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,github-kimi-k2-7-code-2026-07-01,2026-07-01,github-copilot,selectable,ga,16,19,range
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,github_copilot,selectable_or_default,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,github-kimi-k2-7-code-2026-07-01,2026-07-01,github-copilot,selectable,ga,16,19,range
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,foundry,any_exposure,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,,,,,,,,unknown_open_research
kimi-k2-7-code,Kimi K2.7 Code,Moonshot AI,foundry,selectable_or_default,moonshot-kimi-k2-7-code-2026-06-12,2026-06-12,ga,,,,,,,,unknown_open_research
kimi-k3,Kimi K3,Moonshot AI,microsoft,any_exposure,,,,foundry-kimi-k3-2026-07-28,2026-07-28,microsoft-foundry,catalogue,ga,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,microsoft,selectable_or_default,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,copilot,any_exposure,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,copilot,selectable_or_default,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,m365,any_exposure,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,m365,selectable_or_default,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,studio,any_exposure,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,studio,selectable_or_default,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,github_copilot,any_exposure,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,github_copilot,selectable_or_default,,,,,,,,,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,foundry,any_exposure,,,,foundry-kimi-k3-2026-07-28,2026-07-28,microsoft-foundry,catalogue,ga,,,unknown_no_baseline
kimi-k3,Kimi K3,Moonshot AI,foundry,selectable_or_default,,,,,,,,,,,unknown_no_baseline
llama-2,Llama 2,Meta,microsoft,any_exposure,meta-llama2-2023-07-18,2023-07-18,ga,meta-llama2-azure-2023-07-18,2023-07-18,azure-ai-catalog,catalogue,ga,0,0,exact
llama-2,Llama 2,Meta,microsoft,selectable_or_default,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,copilot,any_exposure,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,copilot,selectable_or_default,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,m365,any_exposure,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,m365,selectable_or_default,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,studio,any_exposure,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,studio,selectable_or_default,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,github_copilot,any_exposure,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,github_copilot,selectable_or_default,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
llama-2,Llama 2,Meta,foundry,any_exposure,meta-llama2-2023-07-18,2023-07-18,ga,meta-llama2-azure-2023-07-18,2023-07-18,azure-ai-catalog,catalogue,ga,0,0,exact
llama-2,Llama 2,Meta,foundry,selectable_or_default,meta-llama2-2023-07-18,2023-07-18,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,microsoft,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,microsoft,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,copilot,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,copilot,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,m365,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,m365,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,studio,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,studio,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,github_copilot,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,github_copilot,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,foundry,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-3,Mistral 3,Mistral AI,foundry,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,microsoft,any_exposure,mistral3-2025-12-02,2025-12-02,ga,foundry-mistral-large3-2025-12-02,2025-12-02,microsoft-foundry,catalogue,ga,0,0,exact
mistral-large-3,Mistral Large 3,Mistral AI,microsoft,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,copilot,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,copilot,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,m365,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,m365,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,studio,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,studio,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,github_copilot,any_exposure,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,github_copilot,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
mistral-large-3,Mistral Large 3,Mistral AI,foundry,any_exposure,mistral3-2025-12-02,2025-12-02,ga,foundry-mistral-large3-2025-12-02,2025-12-02,microsoft-foundry,catalogue,ga,0,0,exact
mistral-large-3,Mistral Large 3,Mistral AI,foundry,selectable_or_default,mistral3-2025-12-02,2025-12-02,ga,,,,,,,,not_recorded
o1,o1,OpenAI,microsoft,any_exposure,openai-o1-full-2024-12-17,2024-12-17,ga,github-models-o1-2024-12-20,2024-12-20,github-models,catalogue,public_preview,3,3,exact
o1,o1,OpenAI,microsoft,selectable_or_default,openai-o1-full-2024-12-17,2024-12-17,ga,github-o1-full-preview-2024-12-20,2024-12-20,github-copilot,selectable,public_preview,3,3,exact
o1,o1,OpenAI,copilot,any_exposure,openai-o1-full-2024-12-17,2024-12-17,ga,github-o1-full-preview-2024-12-20,2024-12-20,github-copilot,selectable,public_preview,3,3,exact
o1,o1,OpenAI,copilot,selectable_or_default,openai-o1-full-2024-12-17,2024-12-17,ga,github-o1-full-preview-2024-12-20,2024-12-20,github-copilot,selectable,public_preview,3,3,exact
o1,o1,OpenAI,m365,any_exposure,openai-o1-full-2024-12-17,2024-12-17,ga,,,,,,,,unknown_open_research
o1,o1,OpenAI,m365,selectable_or_default,openai-o1-full-2024-12-17,2024-12-17,ga,,,,,,,,unknown_open_research
o1,o1,OpenAI,studio,any_exposure,openai-o1-full-2024-12-17,2024-12-17,ga,,,,,,,,not_recorded
o1,o1,OpenAI,studio,selectable_or_default,openai-o1-full-2024-12-17,2024-12-17,ga,,,,,,,,not_recorded
o1,o1,OpenAI,github_copilot,any_exposure,openai-o1-full-2024-12-17,2024-12-17,ga,github-o1-full-preview-2024-12-20,2024-12-20,github-copilot,selectable,public_preview,3,3,exact
o1,o1,OpenAI,github_copilot,selectable_or_default,openai-o1-full-2024-12-17,2024-12-17,ga,github-o1-full-preview-2024-12-20,2024-12-20,github-copilot,selectable,public_preview,3,3,exact
o1,o1,OpenAI,foundry,any_exposure,openai-o1-full-2024-12-17,2024-12-17,ga,,,,,,,,unknown_open_research
o1,o1,OpenAI,foundry,selectable_or_default,openai-o1-full-2024-12-17,2024-12-17,ga,,,,,,,,unknown_open_research
o1-mini,o1-mini,OpenAI,microsoft,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,azure-o1-mini-preview-2024-09-12,2024-09-12,azure-openai,catalogue,limited_preview,0,0,exact
o1-mini,o1-mini,OpenAI,microsoft,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-mini-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-mini,o1-mini,OpenAI,copilot,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-mini-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-mini,o1-mini,OpenAI,copilot,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-mini-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-mini,o1-mini,OpenAI,m365,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,not_recorded
o1-mini,o1-mini,OpenAI,m365,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,not_recorded
o1-mini,o1-mini,OpenAI,studio,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,not_recorded
o1-mini,o1-mini,OpenAI,studio,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,not_recorded
o1-mini,o1-mini,OpenAI,github_copilot,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-mini-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-mini,o1-mini,OpenAI,github_copilot,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-mini-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-mini,o1-mini,OpenAI,foundry,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,azure-o1-mini-preview-2024-09-12,2024-09-12,azure-openai,catalogue,limited_preview,0,0,exact
o1-mini,o1-mini,OpenAI,foundry,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,unknown_open_research
o1-preview,o1-preview,OpenAI,microsoft,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,azure-o1-preview-2024-09-12,2024-09-12,azure-openai,catalogue,limited_preview,0,0,exact
o1-preview,o1-preview,OpenAI,microsoft,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-preview-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-preview,o1-preview,OpenAI,copilot,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-preview-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-preview,o1-preview,OpenAI,copilot,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-preview-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-preview,o1-preview,OpenAI,m365,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,not_recorded
o1-preview,o1-preview,OpenAI,m365,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,not_recorded
o1-preview,o1-preview,OpenAI,studio,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,not_recorded
o1-preview,o1-preview,OpenAI,studio,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,not_recorded
o1-preview,o1-preview,OpenAI,github_copilot,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-preview-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-preview,o1-preview,OpenAI,github_copilot,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,github-o1-preview-waitlist-2024-09-19,2024-09-19,github-copilot,selectable,limited_preview,7,7,exact
o1-preview,o1-preview,OpenAI,foundry,any_exposure,openai-o1-preview-2024-09-12,2024-09-12,public_preview,azure-o1-preview-2024-09-12,2024-09-12,azure-openai,catalogue,limited_preview,0,0,exact
o1-preview,o1-preview,OpenAI,foundry,selectable_or_default,openai-o1-preview-2024-09-12,2024-09-12,public_preview,,,,,,,,unknown_open_research
o3,o3,OpenAI,microsoft,any_exposure,openai-o3-2025-04-16,2025-04-16,ga,github-o3-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o3,o3,OpenAI,microsoft,selectable_or_default,openai-o3-2025-04-16,2025-04-16,ga,github-o3-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o3,o3,OpenAI,copilot,any_exposure,openai-o3-2025-04-16,2025-04-16,ga,github-o3-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o3,o3,OpenAI,copilot,selectable_or_default,openai-o3-2025-04-16,2025-04-16,ga,github-o3-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o3,o3,OpenAI,m365,any_exposure,openai-o3-2025-04-16,2025-04-16,ga,,,,,,,,not_recorded
o3,o3,OpenAI,m365,selectable_or_default,openai-o3-2025-04-16,2025-04-16,ga,,,,,,,,not_recorded
o3,o3,OpenAI,studio,any_exposure,openai-o3-2025-04-16,2025-04-16,ga,,,,,,,,not_recorded
o3,o3,OpenAI,studio,selectable_or_default,openai-o3-2025-04-16,2025-04-16,ga,,,,,,,,not_recorded
o3,o3,OpenAI,github_copilot,any_exposure,openai-o3-2025-04-16,2025-04-16,ga,github-o3-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o3,o3,OpenAI,github_copilot,selectable_or_default,openai-o3-2025-04-16,2025-04-16,ga,github-o3-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o3,o3,OpenAI,foundry,any_exposure,openai-o3-2025-04-16,2025-04-16,ga,,,,,,,,unknown_open_research
o3,o3,OpenAI,foundry,selectable_or_default,openai-o3-2025-04-16,2025-04-16,ga,,,,,,,,unknown_open_research
o3-mini,o3-mini,OpenAI,microsoft,any_exposure,openai-o3-mini-2025-01-31,2025-01-31,ga,azure-o3-mini-2025-01-31,2025-01-31,azure-openai,catalogue,ga,0,0,exact
o3-mini,o3-mini,OpenAI,microsoft,selectable_or_default,openai-o3-mini-2025-01-31,2025-01-31,ga,github-o3-mini-preview-2025-01-31,2025-01-31,github-copilot,selectable,public_preview,0,0,exact
o3-mini,o3-mini,OpenAI,copilot,any_exposure,openai-o3-mini-2025-01-31,2025-01-31,ga,github-o3-mini-preview-2025-01-31,2025-01-31,github-copilot,selectable,public_preview,0,0,exact
o3-mini,o3-mini,OpenAI,copilot,selectable_or_default,openai-o3-mini-2025-01-31,2025-01-31,ga,github-o3-mini-preview-2025-01-31,2025-01-31,github-copilot,selectable,public_preview,0,0,exact
o3-mini,o3-mini,OpenAI,m365,any_exposure,openai-o3-mini-2025-01-31,2025-01-31,ga,m365-analyst-frontier-2025-04,2025-04,m365-copilot,specialist,limited_preview,60,89,range
o3-mini,o3-mini,OpenAI,m365,selectable_or_default,openai-o3-mini-2025-01-31,2025-01-31,ga,,,,,,,,not_recorded
o3-mini,o3-mini,OpenAI,studio,any_exposure,openai-o3-mini-2025-01-31,2025-01-31,ga,,,,,,,,not_recorded
o3-mini,o3-mini,OpenAI,studio,selectable_or_default,openai-o3-mini-2025-01-31,2025-01-31,ga,,,,,,,,not_recorded
o3-mini,o3-mini,OpenAI,github_copilot,any_exposure,openai-o3-mini-2025-01-31,2025-01-31,ga,github-o3-mini-preview-2025-01-31,2025-01-31,github-copilot,selectable,public_preview,0,0,exact
o3-mini,o3-mini,OpenAI,github_copilot,selectable_or_default,openai-o3-mini-2025-01-31,2025-01-31,ga,github-o3-mini-preview-2025-01-31,2025-01-31,github-copilot,selectable,public_preview,0,0,exact
o3-mini,o3-mini,OpenAI,foundry,any_exposure,openai-o3-mini-2025-01-31,2025-01-31,ga,azure-o3-mini-2025-01-31,2025-01-31,azure-openai,catalogue,ga,0,0,exact
o3-mini,o3-mini,OpenAI,foundry,selectable_or_default,openai-o3-mini-2025-01-31,2025-01-31,ga,,,,,,,,unknown_open_research
o4-mini,o4-mini,OpenAI,microsoft,any_exposure,openai-o4-mini-2025-04-16,2025-04-16,ga,github-o4-mini-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o4-mini,o4-mini,OpenAI,microsoft,selectable_or_default,openai-o4-mini-2025-04-16,2025-04-16,ga,github-o4-mini-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o4-mini,o4-mini,OpenAI,copilot,any_exposure,openai-o4-mini-2025-04-16,2025-04-16,ga,github-o4-mini-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o4-mini,o4-mini,OpenAI,copilot,selectable_or_default,openai-o4-mini-2025-04-16,2025-04-16,ga,github-o4-mini-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o4-mini,o4-mini,OpenAI,m365,any_exposure,openai-o4-mini-2025-04-16,2025-04-16,ga,,,,,,,,not_recorded
o4-mini,o4-mini,OpenAI,m365,selectable_or_default,openai-o4-mini-2025-04-16,2025-04-16,ga,,,,,,,,not_recorded
o4-mini,o4-mini,OpenAI,studio,any_exposure,openai-o4-mini-2025-04-16,2025-04-16,ga,,,,,,,,not_recorded
o4-mini,o4-mini,OpenAI,studio,selectable_or_default,openai-o4-mini-2025-04-16,2025-04-16,ga,,,,,,,,not_recorded
o4-mini,o4-mini,OpenAI,github_copilot,any_exposure,openai-o4-mini-2025-04-16,2025-04-16,ga,github-o4-mini-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o4-mini,o4-mini,OpenAI,github_copilot,selectable_or_default,openai-o4-mini-2025-04-16,2025-04-16,ga,github-o4-mini-preview-2025-04-16,2025-04-16,github-copilot,selectable,public_preview,0,0,exact
o4-mini,o4-mini,OpenAI,foundry,any_exposure,openai-o4-mini-2025-04-16,2025-04-16,ga,,,,,,,,unknown_open_research
o4-mini,o4-mini,OpenAI,foundry,selectable_or_default,openai-o4-mini-2025-04-16,2025-04-16,ga,,,,,,,,unknown_open_research
openai-deep-research,OpenAI deep research model,OpenAI,microsoft,any_exposure,,,,,,,,,,,unknown_open_research
openai-deep-research,OpenAI deep research model,OpenAI,microsoft,selectable_or_default,,,,,,,,,,,unknown_open_research
